month,node,pred,ci_lower,ci_upper
2023-01-01,PM,654.298583984375,440.5789794921875,868.0181884765625
2023-01-01,PMT,68.31262969970703,24.408756256103516,112.21650695800781
2023-01-01,PP,487.01446533203125,307.42498779296875,666.6039428710938
2023-01-01,PSM,81.09697723388672,55.442474365234375,106.75148010253906
2023-01-01,PT,882.888916015625,660.1713256835938,1105.6065673828125
2023-01-01,PrP,90.01756286621094,61.59718322753906,118.43794250488281
2023-01-01,RA,546.744873046875,375.34423828125,718.1455078125
2023-01-01,RC,412.37060546875,306.6188659667969,518.1223754882812
2023-01-01,RL,172.68890380859375,123.65951538085938,221.71829223632812
2023-01-01,RRAM,3.8747780323028564,0.526660680770874,7.222895622253418
2023-01-01,SA,477.5766296386719,307.82177734375,647.3314819335938
2023-01-01,SAT,116.15174102783203,74.91795349121094,157.38552856445312
2023-01-01,SB,345.5346984863281,229.94509887695312,461.1242980957031
2023-01-01,SBX,16.121252059936523,8.485876083374023,23.756628036499023
2023-01-01,SC,569.3564453125,386.4139709472656,752.2989501953125
2023-01-01,SCRM,18.833980560302734,4.731318473815918,32.936641693115234
2023-01-01,SDN,220.01220703125,149.12503051757812,290.8993835449219
2023-01-01,SHMM,14.726548194885254,1.668745994567871,27.784351348876953
2023-01-01,SI,1648.057861328125,1134.2822265625,2161.83349609375
2023-01-01,SIEM,1.4973572492599487,0.0244063138961792,2.970308303833008
2023-01-01,SM,392.94744873046875,270.05230712890625,515.8425903320312
2023-01-01,SMF,64.34403228759766,40.695167541503906,87.9928970336914
2023-01-01,SS,479.8683776855469,347.7227478027344,612.0140380859375
2023-01-01,SSL/TLS,16.12186622619629,3.7131824493408203,28.530550003051758
2023-01-01,SSP,119.98181915283203,74.37098693847656,165.5926513671875
2023-01-01,TA,404.2184143066406,297.6240234375,510.81280517578125
2023-01-01,TAI,67.04959106445312,46.339195251464844,87.7599868774414
2023-01-01,TS,287.5115966796875,214.2222900390625,360.8009033203125
2023-01-01,UBA,22.796663284301758,6.801291465759277,38.79203414916992
2023-01-01,VA,237.08433532714844,159.3508758544922,314.81781005859375
2023-01-01,VK,21.50077247619629,11.393783569335938,31.60776138305664
2023-01-01,VM,122.31642150878906,86.16677856445312,158.466064453125
2023-01-01,VPN,30.58158302307129,21.34402847290039,39.81913757324219
2023-01-01,VS,5502.6689453125,3955.21337890625,7050.12451171875
2023-01-01,ACA,14164.1083984375,9219.912109375,19108.3046875
2023-01-01,PH,4098.060546875,2661.1552734375,5534.9658203125
2023-02-01,Account Hijacking,16.710620880126953,3.894498825073242,29.526742935180664
2023-02-01,Adversarial Attack,4.56959867477417,0.11268234252929688,9.026515007019043
2023-02-01,APT,17.186939239501953,10.016622543334961,24.357255935668945
2023-02-01,Backdoor,16.84862518310547,8.793545722961426,24.903705596923828
2023-02-01,Botnet,1.2424545288085938,0.036429405212402344,2.448479652404785
2023-02-01,Brute Force Attack,25.28904151916504,12.723920822143555,37.854164123535156
2023-02-01,Cryptojacking,6.18921422958374,-1.5407462120056152,13.919174194335938
2023-02-01,DDoS,163.43939208984375,110.38008880615234,216.49868774414062
2023-02-01,Data Poisoning,5.914915084838867,-0.945854663848877,12.775684356689453
2023-02-01,Deepfake,8.912973403930664,0.28041648864746094,17.545530319213867
2023-02-01,Disinformation,6.113821029663086,0.483823299407959,11.743818283081055
2023-02-01,DNS Spoofing,12.694348335266113,-0.4314842224121094,25.820180892944336
2023-02-01,Dropper,3.550224781036377,0.17266082763671875,6.927788734436035
2023-02-01,Insider Threat,20.735872268676758,9.022926330566406,32.44881820678711
2023-02-01,IoT Device Attack,35.03108215332031,22.27446174621582,47.78770446777344
2023-02-01,Malware,20.70684051513672,10.427911758422852,30.985769271850586
2023-02-01,MITM,29.639888763427734,18.34604263305664,40.93373489379883
2023-02-01,Password Attack,131.25787353515625,102.68919372558594,159.82655334472656
2023-02-01,Phishing,11.885842323303223,5.981446266174316,17.790237426757812
2023-02-01,Ransomware,6.873019695281982,-0.021829605102539062,13.767868995666504
2023-02-01,Session Hijacking,23.579143524169922,7.307397842407227,39.85089111328125
2023-02-01,Supply Chain Attack,15.064261436462402,4.952792167663574,25.175731658935547
2023-02-01,Targeted Attack,7.223886966705322,0.9069962501525879,13.540777206420898
2023-02-01,Trojan,20.11013412475586,8.029911994934082,32.19035720825195
2023-02-01,Vulnerability,1370.112548828125,1033.98046875,1706.24462890625
2023-02-01,Zero-day,7.199342727661133,1.1266727447509766,13.272012710571289
2023-02-01,3DFR,3.3481338024139404,-0.17758965492248535,6.873857498168945
2023-02-01,AC,1282.7257080078125,952.279052734375,1613.17236328125
2023-02-01,AD,1491.3182373046875,1117.7894287109375,1864.8470458984375
2023-02-01,AM,702.6889038085938,482.7962341308594,922.58154296875
2023-02-01,AT,78738.3984375,54913.125,102563.671875
2023-02-01,AW,88.45201873779297,61.13193893432617,115.7720947265625
2023-02-01,AdT,66.50723266601562,44.38313293457031,88.63133239746094
2023-02-01,BBD,41.586849212646484,25.744775772094727,57.428924560546875
2023-02-01,BC,441.93060302734375,324.60418701171875,559.2570190429688
2023-02-01,BH,99.84426879882812,65.60150146484375,134.0870361328125
2023-02-01,BN,226.21084594726562,152.24478149414062,300.1769104003906
2023-02-01,BO,57.65013885498047,42.65205383300781,72.64822387695312
2023-02-01,BT,195.781494140625,154.24423217773438,237.31875610351562
2023-02-01,CA,1953.2694091796875,1380.80712890625,2525.731689453125
2023-02-01,CAPTCHA,15.893224716186523,6.798260688781738,24.988189697265625
2023-02-01,CFI,62.30057144165039,47.124942779541016,77.4761962890625
2023-02-01,CP,698.4907836914062,565.1390991210938,831.8424682617188
2023-02-01,CR,1278.261962890625,893.1446533203125,1663.3792724609375
2023-02-01,CS,854.2211303710938,668.86474609375,1039.5775146484375
2023-02-01,DA,969.1812133789062,747.5296630859375,1190.832763671875
2023-02-01,DAS,306.9712829589844,222.37112426757812,391.5714416503906
2023-02-01,DB,1507.231201171875,1026.00146484375,1988.4609375
2023-02-01,DBI,173.96131896972656,125.50013732910156,222.42250061035156
2023-02-01,DD,209.08412170410156,147.66497802734375,270.5032653808594
2023-02-01,DLD,47.11638641357422,31.003694534301758,63.22908020019531
2023-02-01,DLP,42.88515853881836,28.49907684326172,57.271240234375
2023-02-01,DLT,43.76366424560547,24.844655990600586,62.68267059326172
2023-02-01,DM,566.2088623046875,411.94097900390625,720.4767456054688
2023-02-01,DNSSEC,9.294135093688965,3.2825841903686523,15.305685997009277
2023-02-01,DP,270.8289794921875,204.33636474609375,337.32159423828125
2023-02-01,DR,696.1990356445312,513.3968505859375,879.001220703125
2023-02-01,DRM,48.11097717285156,29.099613189697266,67.12234497070312
2023-02-01,DS,367.6039123535156,270.88580322265625,464.322021484375
2023-02-01,DT,249.10464477539062,183.54635620117188,314.6629333496094
2023-02-01,DW,179.46031188964844,131.99989318847656,226.9207305908203
2023-02-01,FIM,49.93937301635742,33.8225212097168,66.05622863769531
2023-02-01,FV,104.85079956054688,70.66252136230469,139.03907775878906
2023-02-01,GA,869.3735961914062,657.45458984375,1081.2926025390625
2023-02-01,GM,324.6687316894531,253.9072265625,395.43023681640625
2023-02-01,GT,156.18202209472656,122.79092407226562,189.5731201171875
2023-02-01,HG,511.2944641113281,364.99163818359375,657.5972900390625
2023-02-01,HP,248.10055541992188,173.75625610351562,322.4448547363281
2023-02-01,Https,665.6082153320312,495.62066650390625,835.5957641601562
2023-02-01,IBE,18.61809730529785,11.683578491210938,25.552616119384766
2023-02-01,IDS/IPS,8.348356246948242,1.4863147735595703,15.210397720336914
2023-02-01,IR,2041.8682861328125,1477.2093505859375,2606.52734375
2023-02-01,IdM,31.982114791870117,20.891685485839844,43.07254409790039
2023-02-01,KD,188.40127563476562,141.00379943847656,235.7987518310547
2023-02-01,LD,194.90731811523438,128.8377685546875,260.97686767578125
2023-02-01,LP,327.73291015625,254.53421020507812,400.9316101074219
2023-02-01,MA,1604.2943115234375,1154.5823974609375,2054.00634765625
2023-02-01,MFA,49.80280685424805,29.0375919342041,70.56802368164062
2023-02-01,ML/DL,6.838899612426758,0.94952392578125,12.728275299072266
2023-02-01,MS,3243.90234375,2454.8740234375,4032.9306640625
2023-02-01,MTD,55.822044372558594,39.785064697265625,71.85902404785156
2023-02-01,NI,1530.117431640625,1111.7508544921875,1948.4840087890625
2023-02-01,NLP/LLM,13.2006196975708,0.3861207962036133,26.015117645263672
2023-02-01,NS,618.7322387695312,421.67742919921875,815.7870483398438
2023-02-01,OD,145.71304321289062,113.71817016601562,177.70791625976562
2023-02-01,OTP,21.065332412719727,12.89297103881836,29.237693786621094
2023-02-01,PF,273.0343017578125,211.50265502929688,334.5659484863281
2023-02-01,PH,4306.39697265625,3280.9990234375,5331.794921875
2023-02-01,PKI,21.92902374267578,13.014204025268555,30.843843460083008
2023-02-01,PM,702.0338745117188,487.31182861328125,916.7559204101562
2023-02-01,PMT,72.46534729003906,27.57843780517578,117.35225677490234
2023-02-01,PP,518.4323120117188,359.81011962890625,677.0545043945312
2023-02-01,PSM,87.25528717041016,62.307456970214844,112.20311737060547
2023-02-01,PT,948.4517211914062,719.4205322265625,1177.48291015625
2023-02-01,PrP,95.49787139892578,71.1240234375,119.87171936035156
2023-02-01,RA,578.7759399414062,417.964599609375,739.5872802734375
2023-02-01,RC,431.8794250488281,342.46026611328125,521.298583984375
2023-02-01,RL,183.09915161132812,137.16635131835938,229.03195190429688
2023-02-01,RRAM,3.35392427444458,-0.0718848705291748,6.779733657836914
2023-02-01,SA,499.1460266113281,339.8663330078125,658.4257202148438
2023-02-01,SAT,122.74171447753906,81.79820251464844,163.6852264404297
2023-02-01,SB,370.8652038574219,251.18954467773438,490.5408630371094
2023-02-01,SBX,16.099531173706055,8.362377166748047,23.836685180664062
2023-02-01,SC,608.9790649414062,438.2220458984375,779.736083984375
2023-02-01,SCRM,18.16870880126953,2.898318290710449,33.4390983581543
2023-02-01,SDN,230.382080078125,163.745849609375,297.018310546875
2023-02-01,SHMM,13.505355834960938,1.3819150924682617,25.628795623779297
2023-02-01,SI,1798.190185546875,1294.1292724609375,2302.251220703125
2023-02-01,SIEM,1.4322285652160645,-0.23199331760406494,3.0964503288269043
2023-02-01,SM,412.6078186035156,288.6355895996094,536.580078125
2023-02-01,SMF,66.41300964355469,45.5975341796875,87.22848510742188
2023-02-01,SS,511.11541748046875,386.32073974609375,635.9100952148438
2023-02-01,SSL/TLS,15.238015174865723,2.698519706726074,27.777511596679688
2023-02-01,SSP,126.60382843017578,88.14299774169922,165.06466674804688
2023-02-01,TA,425.9432373046875,318.6664733886719,533.219970703125
2023-02-01,TAI,71.17752838134766,50.374847412109375,91.98020935058594
2023-02-01,TS,302.2794189453125,224.5247344970703,380.03411865234375
2023-02-01,UBA,22.742639541625977,6.444587707519531,39.04069137573242
2023-02-01,VA,250.53460693359375,182.98226928710938,318.0869445800781
2023-02-01,VK,20.892637252807617,10.712570190429688,31.072704315185547
2023-02-01,VM,126.72885131835938,94.42538452148438,159.03231811523438
2023-02-01,VPN,31.465803146362305,20.500009536743164,42.43159484863281
2023-02-01,VS,5869.166015625,4387.9423828125,7350.3896484375
2023-02-01,ACA,15175.3583984375,10126.833984375,20223.8828125
2023-02-01,PH,4302.6259765625,2810.32421875,5794.927734375
2023-03-01,Account Hijacking,19.050121307373047,7.4241743087768555,30.676067352294922
2023-03-01,Adversarial Attack,5.587214469909668,1.3051414489746094,9.869287490844727
2023-03-01,APT,18.415998458862305,11.60448169708252,25.227516174316406
2023-03-01,Backdoor,19.6175537109375,10.847119331359863,28.387989044189453
2023-03-01,Botnet,1.0696139335632324,-0.15402626991271973,2.2932541370391846
2023-03-01,Brute Force Attack,27.209001541137695,14.314501762390137,40.10350036621094
2023-03-01,Cryptojacking,8.065709114074707,0.6965169906616211,15.434901237487793
2023-03-01,DDoS,163.56301879882812,107.573974609375,219.55206298828125
2023-03-01,Data Poisoning,7.787318706512451,1.2460274696350098,14.328609466552734
2023-03-01,Deepfake,10.09833812713623,2.4844932556152344,17.712182998657227
2023-03-01,Disinformation,7.611222743988037,1.8784089088439941,13.344036102294922
2023-03-01,DNS Spoofing,14.720233917236328,3.2523670196533203,26.188100814819336
2023-03-01,Dropper,3.9543089866638184,0.6502294540405273,7.258388519287109
2023-03-01,Insider Threat,21.98590850830078,10.6707124710083,33.30110549926758
2023-03-01,IoT Device Attack,37.65809631347656,24.315654754638672,51.00053787231445
2023-03-01,Malware,23.16277313232422,12.582202911376953,33.743343353271484
2023-03-01,MITM,31.16228485107422,18.773609161376953,43.550960540771484
2023-03-01,Password Attack,131.04139709472656,101.47219848632812,160.610595703125
2023-03-01,Phishing,13.062803268432617,7.234116077423096,18.891490936279297
2023-03-01,Ransomware,8.710336685180664,2.32053804397583,15.100135803222656
2023-03-01,Session Hijacking,25.692583084106445,10.73040771484375,40.65475845336914
2023-03-01,Supply Chain Attack,16.709972381591797,7.702004432678223,25.717941284179688
2023-03-01,Targeted Attack,8.691634178161621,2.5194549560546875,14.863813400268555
2023-03-01,Trojan,22.55644416809082,11.393657684326172,33.71923065185547
2023-03-01,Vulnerability,1350.65966796875,999.1295166015625,1702.1898193359375
2023-03-01,Zero-day,9.186864852905273,3.674422264099121,14.699307441711426
2023-03-01,3DFR,3.782344341278076,0.16544437408447266,7.39924430847168
2023-03-01,AC,1272.048095703125,900.0426025390625,1644.0535888671875
2023-03-01,AD,1467.6661376953125,1052.283447265625,1883.048828125
2023-03-01,AM,701.0462036132812,459.50677490234375,942.5856323242188
2023-03-01,AT,78333.9140625,51987.58203125,104680.25
2023-03-01,AW,91.00776672363281,60.501747131347656,121.51378631591797
2023-03-01,AdT,67.07640075683594,43.613365173339844,90.53943634033203
2023-03-01,BBD,43.47258377075195,25.53655242919922,61.40861511230469
2023-03-01,BC,437.84271240234375,311.9630432128906,563.722412109375
2023-03-01,BH,103.00714874267578,68.71903991699219,137.29525756835938
2023-03-01,BN,226.0778045654297,147.04107666015625,305.1145324707031
2023-03-01,BO,58.24612808227539,42.17984390258789,74.31240844726562
2023-03-01,BT,195.27003479003906,146.54173278808594,243.9983367919922
2023-03-01,CA,1933.018798828125,1317.0833740234375,2548.9541015625
2023-03-01,CAPTCHA,17.456687927246094,9.00820255279541,25.905174255371094
2023-03-01,CFI,63.49103927612305,47.07745361328125,79.90462493896484
2023-03-01,CP,691.2113037109375,548.146484375,834.276123046875
2023-03-01,CR,1267.86328125,869.8662109375,1665.8603515625
2023-03-01,CS,851.2122192382812,638.4439086914062,1063.98046875
2023-03-01,DA,962.7484130859375,730.389892578125,1195.10693359375
2023-03-01,DAS,304.0331726074219,213.06451416015625,395.0018310546875
2023-03-01,DB,1498.469970703125,971.0814208984375,2025.8585205078125
2023-03-01,DBI,175.1808319091797,119.8694076538086,230.49224853515625
2023-03-01,DD,209.1650390625,144.02877807617188,274.3013000488281
2023-03-01,DLD,48.563865661621094,30.705066680908203,66.42266845703125
2023-03-01,DLP,44.52567672729492,28.908084869384766,60.14326858520508
2023-03-01,DLT,47.19574737548828,27.829429626464844,66.56206512451172
2023-03-01,DM,561.0765991210938,390.3680114746094,731.78515625
2023-03-01,DNSSEC,11.591215133666992,5.251431465148926,17.930999755859375
2023-03-01,DP,268.82379150390625,192.830078125,344.8175048828125
2023-03-01,DR,687.2772216796875,497.8748779296875,876.6795654296875
2023-03-01,DRM,49.81202697753906,29.67768096923828,69.94637298583984
2023-03-01,DS,367.1012878417969,267.56085205078125,466.6417236328125
2023-03-01,DT,250.12210083007812,183.37908935546875,316.8651123046875
2023-03-01,DW,178.1923828125,127.69891357421875,228.68585205078125
2023-03-01,FIM,52.259334564208984,37.18812561035156,67.3305435180664
2023-03-01,FV,105.4942855834961,68.36137390136719,142.627197265625
2023-03-01,GA,864.9783935546875,647.7756958007812,1082.18115234375
2023-03-01,GM,323.1506652832031,249.27267456054688,397.0286560058594
2023-03-01,GT,157.7003936767578,122.26597595214844,193.1348114013672
2023-03-01,HG,506.1203308105469,344.0773620605469,668.163330078125
2023-03-01,HP,246.46087646484375,167.24441528320312,325.6773376464844
2023-03-01,Https,657.2200927734375,468.4276428222656,846.0125732421875
2023-03-01,IBE,20.0740966796875,13.001712799072266,27.146480560302734
2023-03-01,IDS/IPS,10.044198036193848,3.373964786529541,16.714431762695312
2023-03-01,IR,2028.278076171875,1403.130859375,2653.42529296875
2023-03-01,IdM,34.44786071777344,22.87078857421875,46.024932861328125
2023-03-01,KD,188.4709014892578,139.29617309570312,237.6456298828125
2023-03-01,LD,194.70326232910156,126.2802734375,263.1262512207031
2023-03-01,LP,323.5326843261719,238.18841552734375,408.876953125
2023-03-01,MA,1583.5880126953125,1123.6500244140625,2043.5260009765625
2023-03-01,MFA,52.09915542602539,31.440773010253906,72.75753784179688
2023-03-01,ML/DL,7.897587776184082,2.951510429382324,12.84366512298584
2023-03-01,MS,3219.54150390625,2308.65673828125,4130.42626953125
2023-03-01,MTD,58.06509780883789,43.03487777709961,73.09532165527344
2023-03-01,NI,1514.4888916015625,1054.1102294921875,1974.8675537109375
2023-03-01,NLP/LLM,14.984139442443848,3.5169248580932617,26.45135498046875
2023-03-01,NS,612.302978515625,394.7498779296875,829.8560791015625
2023-03-01,OD,144.71688842773438,110.58441162109375,178.849365234375
2023-03-01,OTP,22.343801498413086,13.719087600708008,30.968515396118164
2023-03-01,PF,269.88519287109375,199.41094970703125,340.35943603515625
2023-03-01,PH,4264.03759765625,3197.419921875,5330.6552734375
2023-03-01,PKI,22.910682678222656,13.324128150939941,32.49723815917969
2023-03-01,PM,692.7234497070312,464.339111328125,921.1077880859375
2023-03-01,PMT,78.93896484375,39.79903793334961,118.07888793945312
2023-03-01,PP,514.98095703125,361.8092956542969,668.152587890625
2023-03-01,PSM,88.79627227783203,61.77156066894531,115.82098388671875
2023-03-01,PT,944.6705932617188,691.2969360351562,1198.044189453125
2023-03-01,PrP,95.72683715820312,71.7184829711914,119.73519134521484
2023-03-01,RA,572.0579223632812,412.80804443359375,731.3078002929688
2023-03-01,RC,424.21600341796875,322.74493408203125,525.6870727539062
2023-03-01,RL,183.1125030517578,133.52340698242188,232.70159912109375
2023-03-01,RRAM,3.6525766849517822,0.27540063858032227,7.029752731323242
2023-03-01,SA,496.4798278808594,323.49261474609375,669.467041015625
2023-03-01,SAT,123.02014923095703,79.84123229980469,166.19906616210938
2023-03-01,SB,369.52520751953125,239.51063537597656,499.539794921875
2023-03-01,SBX,18.332536697387695,9.627204895019531,27.03786849975586
2023-03-01,SC,608.3412475585938,431.7227478027344,784.959716796875
2023-03-01,SCRM,19.676868438720703,6.100894927978516,33.25284194946289
2023-03-01,SDN,228.77392578125,155.48928833007812,302.0585632324219
2023-03-01,SHMM,15.843581199645996,4.637346267700195,27.049816131591797
2023-03-01,SI,1800.3150634765625,1263.130859375,2337.499267578125
2023-03-01,SIEM,1.256758451461792,-0.47951316833496094,2.993030071258545
2023-03-01,SM,403.7783508300781,268.2871398925781,539.26953125
2023-03-01,SMF,67.83599853515625,45.98176574707031,89.69023132324219
2023-03-01,SS,507.9281005859375,367.95379638671875,647.9024047851562
2023-03-01,SSL/TLS,17.23473358154297,6.161623954772949,28.307842254638672
2023-03-01,SSP,127.84648132324219,89.62751007080078,166.06546020507812
2023-03-01,TA,423.45892333984375,296.2508544921875,550.6669921875
2023-03-01,TAI,72.9329605102539,50.694374084472656,95.17154693603516
2023-03-01,TS,299.0054016113281,210.21783447265625,387.79296875
2023-03-01,UBA,25.400577545166016,10.981547355651855,39.81960678100586
2023-03-01,VA,247.51927185058594,178.56808471679688,316.470458984375
2023-03-01,VK,22.566417694091797,12.44381332397461,32.689022064208984
2023-03-01,VM,126.24674224853516,91.08525085449219,161.40823364257812
2023-03-01,VPN,33.829376220703125,21.95882797241211,45.69992446899414
2023-03-01,VS,5893.1416015625,4212.52587890625,7573.75732421875
2023-03-01,ACA,15148.0849609375,9550.818359375,20745.3515625
2023-03-01,PH,4286.0,2714.316650390625,5857.68359375
2023-04-01,Account Hijacking,19.0123291015625,4.869436264038086,33.15522003173828
2023-04-01,Adversarial Attack,4.8778557777404785,-0.2676863670349121,10.023397445678711
2023-04-01,APT,17.792064666748047,10.301431655883789,25.282697677612305
2023-04-01,Backdoor,19.22532081604004,9.338763236999512,29.11187744140625
2023-04-01,Botnet,1.2384785413742065,0.19845175743103027,2.278505325317383
2023-04-01,Brute Force Attack,27.16124153137207,13.298084259033203,41.02439880371094
2023-04-01,Cryptojacking,7.189813137054443,-1.9660115242004395,16.345638275146484
2023-04-01,DDoS,164.7224884033203,110.266357421875,219.17861938476562
2023-04-01,Data Poisoning,7.022826194763184,-0.5575175285339355,14.603170394897461
2023-04-01,Deepfake,9.685623168945312,0.37163829803466797,18.99960708618164
2023-04-01,Disinformation,6.540602684020996,0.3591432571411133,12.722062110900879
2023-04-01,DNS Spoofing,13.660482406616211,0.6601428985595703,26.66082191467285
2023-04-01,Dropper,3.9602391719818115,0.4735527038574219,7.446925640106201
2023-04-01,Insider Threat,21.17407989501953,8.553150177001953,33.79500961303711
2023-04-01,IoT Device Attack,36.99958419799805,23.9456787109375,50.053489685058594
2023-04-01,Malware,22.12066650390625,11.61235237121582,32.62898254394531
2023-04-01,MITM,31.1258487701416,18.190134048461914,44.061561584472656
2023-04-01,Password Attack,134.63841247558594,104.97233581542969,164.3044891357422
2023-04-01,Phishing,13.101346015930176,6.741908073425293,19.460784912109375
